Age,BusinessTravel,Education,EducationField,EmployeeNumber,Gender,MaritalStatus,TotalWorkingYears,NumCompaniesWorked,Over18
39,Travel_Frequently,3,Medical,11500,Male,Divorced,21,2,Y
35,Travel_Frequently,3,Medical,11501,Male,Divorced,21,2,Y
49,Travel_Frequently,3,Medical,11502,Male,Divorced,21,2,Y
40,Travel_Frequently,3,Medical,11803,Male,Divorced,21,2,Y
41,Travel_Frequently,3,Medical,11806,Male,Divorced,21,2,Y
55,Travel_Frequently,3,Medical,11807,Male,Divorced,21,2,Y
55,Travel_Frequently,3,Medical,11808,Male,Divorced,21,2,Y
46,Travel_Rarely,2,Medical,11811,Female,Single,8,6,Y
58,Travel_Rarely,2,Marketing,11814,Female,Single,8,1,Y
59,Travel_Rarely,2,Medical,11815,Female,Single,8,6,Y
48,Travel_Rarely,2,Marketing,11816,Female,Single,8,1,Y
47,Travel_Rarely,2,Medical,11875,Female,Single,8,6,Y
32,Travel_Rarely,2,Marketing,11876,Female,Single,8,1,Y
34,Travel_Rarely,2,Medical,11878,Female,Single,8,6,Y
38,Travel_Rarely,2,Marketing,11879,Female,Single,8,1,Y
36,Travel_Frequently,3,Marketing,11883,Male,Married,21,6,Y
40,Travel_Frequently,3,Life Sciences,11884,Male,Married,21,1,Y
39,Travel_Frequently,3,Marketing,11886,Male,Married,21,6,Y
33,Travel_Frequently,3,Life Sciences,11887,Male,Married,21,1,Y
37,Travel_Frequently,3,Marketing,11960,Male,Married,21,6,Y
50,Travel_Frequently,3,Life Sciences,11963,Male,Married,21,1,Y
39,Travel_Frequently,3,Marketing,11966,Male,Married,21,6,Y
59,Travel_Frequently,3,Life Sciences,11967,Male,Married,21,1,Y
55,Non-Travel,1,Life Sciences,11968,Female,Divorced,21,1,Y
31,Non-Travel,1,Marketing,11971,Female,Divorced,21,2,Y
46,Non-Travel,1,Life Sciences,11974,Female,Divorced,21,1,Y
41,Non-Travel,1,Marketing,11975,Female,Divorced,21,2,Y
48,Non-Travel,1,Life Sciences,12159,Female,Divorced,21,1,Y
41,Non-Travel,1,Marketing,12161,Female,Divorced,21,2,Y
56,Non-Travel,1,Life Sciences,12162,Female,Divorced,21,1,Y
39,Non-Travel,1,Marketing,12163,Female,Divorced,21,2,Y
47,Travel_Rarely,3,Marketing,12167,Male,Married,14,3,Y
55,Travel_Rarely,3,Marketing,12169,Male,Married,14,1,Y
35,Travel_Rarely,3,Marketing,12170,Male,Married,14,3,Y
50,Travel_Rarely,3,Marketing,12171,Male,Married,14,1,Y
37,Travel_Rarely,3,Marketing,12333,Male,Married,14,3,Y
54,Travel_Rarely,3,Marketing,12335,Male,Married,14,1,Y
45,Travel_Rarely,3,Marketing,12338,Male,Married,14,3,Y
34,Travel_Rarely,3,Marketing,12339,Male,Married,14,1,Y
36,Travel_Rarely,1,Marketing,12341,Female,Divorced,5,1,Y
32,Travel_Rarely,1,Life Sciences,12343,Female,Divorced,5,3,Y
36,Travel_Rarely,1,Marketing,12346,Female,Divorced,5,1,Y
32,Travel_Rarely,1,Life Sciences,12347,Female,Divorced,5,3,Y
33,Travel_Rarely,1,Marketing,12435,Female,Divorced,5,1,Y
48,Travel_Rarely,1,Life Sciences,12436,Female,Divorced,5,3,Y
39,Travel_Rarely,1,Marketing,12438,Female,Divorced,5,1,Y
35,Travel_Rarely,1,Life Sciences,12439,Female,Divorced,5,3,Y
54,Travel_Rarely,3,Marketing,12443,Male,Divorced,18,5,Y
20,Travel_Rarely,3,Medical,12444,Male,Divorced,18,6,Y
19,Travel_Rarely,3,Marketing,12446,Male,Divorced,18,5,Y
25,Travel_Rarely,3,Medical,12447,Male,Divorced,18,6,Y
32,Travel_Rarely,3,Marketing,12562,Male,Divorced,18,5,Y
51,Travel_Rarely,3,Medical,12564,Male,Divorced,18,6,Y
26,Travel_Rarely,3,Marketing,12568,Male,Divorced,18,5,Y
26,Travel_Rarely,3,Medical,12569,Male,Divorced,18,6,Y
46,Travel_Rarely,2,Technical Degree,12570,Female,Married,10,1,Y
27,Travel_Rarely,2,Marketing,12572,Female,Married,10,3,Y
42,Travel_Rarely,2,Technical Degree,12576,Female,Married,10,1,Y
42,Travel_Rarely,2,Marketing,12577,Female,Married,10,3,Y
47,Travel_Rarely,2,Technical Degree,13309,Female,Married,10,1,Y
40,Travel_Rarely,2,Marketing,13311,Female,Married,10,3,Y
37,Travel_Rarely,2,Technical Degree,13313,Female,Married,10,1,Y
25,Travel_Rarely,2,Marketing,13314,Female,Married,10,3,Y
30,Travel_Rarely,4,Life Sciences,13317,Male,Married,6,3,Y
44,Travel_Rarely,4,Medical,13319,Male,Married,6,1,Y
57,Travel_Rarely,4,Life Sciences,13321,Male,Married,6,3,Y
54,Travel_Rarely,4,Medical,13322,Male,Married,6,1,Y
55,Travel_Rarely,4,Life Sciences,14543,Male,Married,6,3,Y
46,Travel_Rarely,4,Medical,14544,Male,Married,6,1,Y
38,Travel_Rarely,4,Life Sciences,14548,Male,Married,6,3,Y
20,Travel_Rarely,4,Medical,14549,Male,Married,6,1,Y
40,Travel_Rarely,3,Medical,14551,Male,Divorced,10,0,Y
43,Travel_Rarely,3,Marketing,14552,Male,Divorced,10,5,Y
24,Travel_Rarely,3,Medical,14556,Male,Divorced,10,0,Y
50,Travel_Rarely,3,Marketing,14557,Male,Divorced,10,5,Y
37,Travel_Rarely,3,Medical,15217,Male,Divorced,10,0,Y
29,Travel_Rarely,3,Marketing,15238,Male,Divorced,10,5,Y
47,Travel_Rarely,3,Medical,15241,Male,Divorced,10,0,Y
30,Travel_Rarely,3,Marketing,15242,Male,Divorced,10,5,Y
53,Travel_Rarely,2,Medical,15243,Male,Single,35,7,Y
44,Non-Travel,2,Medical,15246,Male,Single,19,1,Y
49,Non-Travel,2,Medical,15249,Male,Single,19,6,Y
53,Non-Travel,2,Medical,15250,Male,Single,19,1,Y
54,Non-Travel,2,Medical,15251,Male,Single,19,6,Y
39,Non-Travel,2,Medical,15381,Male,Single,19,1,Y
24,Non-Travel,2,Medical,15383,Male,Single,19,6,Y
36,Non-Travel,2,Medical,15387,Male,Single,19,1,Y
47,Non-Travel,2,Medical,15388,Male,Single,19,6,Y
57,Travel_Frequently,3,Marketing,15389,Female,Divorced,10,0,Y
19,Travel_Frequently,3,Life Sciences,15391,Female,Divorced,10,4,Y
21,Travel_Frequently,3,Marketing,15395,Female,Divorced,10,0,Y
36,Travel_Frequently,3,Life Sciences,15396,Female,Divorced,10,4,Y
39,Travel_Frequently,3,Marketing,15822,Female,Divorced,10,0,Y
22,Travel_Frequently,3,Life Sciences,15825,Female,Divorced,10,4,Y
18,Travel_Frequently,3,Marketing,15828,Female,Divorced,10,0,Y
47,Travel_Frequently,3,Life Sciences,15829,Female,Divorced,10,4,Y
57,Travel_Frequently,3,Life Sciences,15830,Female,Divorced,12,3,Y
27,Travel_Frequently,3,Other,15833,Female,Divorced,12,4,Y
39,Travel_Frequently,3,Life Sciences,15836,Female,Divorced,12,3,Y
57,Travel_Frequently,3,Other,15837,Female,Divorced,12,4,Y
40,Travel_Frequently,3,Life Sciences,16142,Female,Divorced,12,3,Y
52,Travel_Frequently,3,Other,16144,Female,Divorced,12,4,Y
46,Travel_Frequently,3,Life Sciences,16145,Female,Divorced,12,3,Y
20,Travel_Frequently,3,Other,16146,Female,Divorced,12,4,Y
34,Travel_Rarely,3,Medical,16149,Female,Single,29,6,Y
53,Travel_Rarely,3,Marketing,16151,Female,Single,29,2,Y
48,Travel_Rarely,3,Medical,16152,Female,Single,29,6,Y
41,Travel_Rarely,3,Marketing,16153,Female,Single,29,2,Y
49,Travel_Rarely,3,Medical,16310,Female,Single,29,6,Y
54,Travel_Rarely,3,Marketing,16311,Female,Single,29,2,Y
53,Travel_Rarely,3,Medical,16315,Female,Single,29,6,Y
39,Travel_Rarely,3,Marketing,16316,Female,Single,29,2,Y
20,Travel_Frequently,3,Medical,16318,Female,Married,11,4,Y
24,Travel_Frequently,3,Medical,16319,Female,Married,11,6,Y
48,Travel_Frequently,3,Medical,16323,Female,Married,11,4,Y
33,Travel_Frequently,3,Medical,16324,Female,Married,11,6,Y
59,Travel_Frequently,3,Medical,16438,Female,Married,11,4,Y
40,Travel_Frequently,3,Medical,16440,Female,Married,11,6,Y
34,Travel_Frequently,3,Medical,16443,Female,Married,11,4,Y
28,Travel_Frequently,3,Medical,16444,Female,Married,11,6,Y
18,Travel_Rarely,2,Medical,16446,Female,Married,7,5,Y
37,Travel_Rarely,2,Marketing,16448,Female,Married,7,1,Y
25,Travel_Rarely,2,Medical,16451,Female,Married,7,5,Y
52,Travel_Rarely,2,Marketing,16452,Female,Married,7,1,Y
58,Travel_Rarely,2,Medical,16453,Female,Married,7,5,Y
25,Travel_Rarely,2,Marketing,16455,Female,Married,7,1,Y
49,Travel_Rarely,2,Medical,16459,Female,Married,7,5,Y
56,Travel_Rarely,2,Marketing,16460,Female,Married,7,1,Y
39,Travel_Rarely,5,Medical,16461,Male,Married,7,2,Y
22,Travel_Rarely,5,Life Sciences,16463,Male,Married,7,3,Y
59,Travel_Rarely,5,Medical,16467,Male,Married,7,2,Y
51,Travel_Rarely,5,Life Sciences,16468,Male,Married,7,3,Y
54,Travel_Rarely,5,Medical,17281,Male,Married,7,2,Y
36,Travel_Rarely,5,Life Sciences,17494,Male,Married,7,3,Y
37,Travel_Rarely,5,Medical,17496,Male,Married,7,2,Y
43,Travel_Rarely,5,Life Sciences,17497,Male,Married,7,3,Y
41,Travel_Rarely,3,Marketing,17498,Female,Single,4,9,Y
21,Non-Travel,2,Medical,17502,Male,Married,24,2,Y
20,Non-Travel,2,Medical,17504,Male,Married,24,0,Y
47,Non-Travel,2,Medical,17505,Male,Married,24,2,Y
23,Non-Travel,2,Medical,17506,Male,Married,24,0,Y
42,Non-Travel,2,Medical,17794,Male,Married,24,2,Y
51,Non-Travel,2,Medical,17796,Male,Married,24,0,Y
37,Non-Travel,2,Medical,17799,Male,Married,24,2,Y
21,Non-Travel,2,Medical,17800,Male,Married,24,0,Y
40,Travel_Rarely,5,Medical,17803,Male,Married,7,4,Y
40,Travel_Rarely,5,Life Sciences,17806,Male,Married,7,1,Y
37,Travel_Rarely,5,Medical,17807,Male,Married,7,4,Y
47,Travel_Rarely,5,Life Sciences,18351,Male,Married,7,1,Y
42,Travel_Rarely,5,Life Sciences,18538,Male,Married,7,1,Y
36,Travel_Rarely,5,Medical,18577,Male,Married,7,4,Y
33,Travel_Rarely,5,Life Sciences,18802,Male,Married,7,1,Y
53,Travel_Rarely,5,Medical,19128,Male,Married,9,0,Y
41,Travel_Frequently,3,Life Sciences,19131,Female,Single,10,4,Y
59,Travel_Rarely,3,Medical,19132,Female,Married,10,9,Y
34,Travel_Rarely,3,Medical,19133,Male,Married,8,1,Y
40,Travel_Rarely,2,Life Sciences,19136,Male,Single,21,3,Y
28,Travel_Rarely,2,Other,19139,Male,Single,21,7,Y
25,Travel_Rarely,2,Life Sciences,19140,Male,Single,21,3,Y
58,Travel_Rarely,2,Other,19141,Male,Single,21,7,Y
52,Travel_Rarely,2,Life Sciences,19474,Male,Single,21,3,Y
38,Travel_Rarely,2,Other,19477,Male,Single,21,7,Y
54,Travel_Rarely,2,Life Sciences,19480,Male,Single,21,3,Y
37,Travel_Rarely,2,Other,19481,Male,Single,21,7,Y
30,Travel_Rarely,3,Marketing,19482,Male,Single,10,1,Y
38,Travel_Rarely,3,Marketing,19485,Male,Single,10,5,Y
54,Travel_Rarely,3,Marketing,19488,Male,Single,10,1,Y
18,Travel_Rarely,3,Marketing,19489,Male,Single,10,5,Y
45,Travel_Rarely,3,Marketing,19634,Male,Single,10,1,Y
50,Travel_Rarely,3,Marketing,19636,Male,Single,10,5,Y
26,Travel_Rarely,3,Marketing,19640,Male,Single,10,1,Y
53,Travel_Rarely,3,Marketing,19641,Male,Single,10,5,Y
35,Non-Travel,3,Human Resources,19642,Male,Married,10,6,Y
21,Non-Travel,3,Life Sciences,19644,Male,Married,10,0,Y
26,Non-Travel,3,Human Resources,19648,Male,Married,10,6,Y
54,Non-Travel,3,Life Sciences,19649,Male,Married,10,0,Y
30,Non-Travel,3,Human Resources,20235,Male,Married,10,6,Y
28,Non-Travel,3,Life Sciences,20238,Male,Married,10,0,Y
41,Non-Travel,3,Human Resources,20239,Male,Married,10,6,Y
41,Non-Travel,3,Life Sciences,20240,Male,Married,10,0,Y
36,Travel_Rarely,4,Life Sciences,20243,Male,Divorced,5,1,Y
53,Travel_Rarely,4,Medical,20246,Male,Divorced,5,1,Y
58,Travel_Rarely,4,Life Sciences,20247,Male,Divorced,5,1,Y
48,Travel_Rarely,4,Medical,20248,Male,Divorced,5,1,Y
33,Travel_Rarely,4,Life Sciences,20412,Male,Divorced,5,1,Y
19,Travel_Rarely,4,Medical,20414,Male,Divorced,5,1,Y
27,Travel_Rarely,4,Life Sciences,20415,Male,Divorced,5,1,Y
54,Travel_Rarely,4,Medical,20416,Male,Divorced,5,1,Y
42,Non-Travel,4,Other,20420,Male,Divorced,24,7,Y
43,Non-Travel,4,Life Sciences,20422,Male,Divorced,24,1,Y
55,Non-Travel,4,Other,20423,Male,Divorced,24,7,Y
37,Non-Travel,4,Life Sciences,20424,Male,Divorced,24,1,Y
32,Non-Travel,4,Other,20683,Male,Divorced,24,7,Y
40,Non-Travel,4,Life Sciences,20685,Male,Divorced,24,1,Y
32,Non-Travel,4,Other,20689,Male,Divorced,24,7,Y
33,Non-Travel,4,Life Sciences,20690,Male,Divorced,24,1,Y
56,Travel_Rarely,3,Life Sciences,20691,Male,,11,3,Y
42,Travel_Rarely,3,Life Sciences,20693,Male,Single,11,0,Y
33,Travel_Rarely,3,Life Sciences,20697,Male,Single,11,3,Y
23,Travel_Rarely,3,Life Sciences,20698,Male,Single,11,0,Y
25,Travel_Rarely,3,Life Sciences,20699,Male,Single,11,3,Y
37,Travel_Rarely,3,Life Sciences,20701,Male,Single,11,0,Y
26,Travel_Rarely,3,Life Sciences,20705,Male,Single,11,3,Y
38,Travel_Rarely,3,Life Sciences,20706,Male,Single,11,0,Y
50,Travel_Rarely,1,Marketing,20707,Female,Divorced,23,0,Y
55,Travel_Rarely,1,Life Sciences,20709,Female,Divorced,23,5,Y
59,Travel_Rarely,1,Marketing,20713,Female,Divorced,23,0,Y
56,Travel_Rarely,1,Life Sciences,20714,Female,Divorced,23,5,Y
56,Travel_Rarely,1,Marketing,21672,Female,Divorced,23,0,Y
21,Travel_Rarely,1,Life Sciences,21674,Female,Divorced,23,5,Y
22,Travel_Rarely,1,Marketing,21678,Female,Divorced,23,0,Y
25,Travel_Rarely,1,Life Sciences,21679,Female,Divorced,23,5,Y
56,Travel_Rarely,3,Marketing,21680,Female,Married,14,5,Y
53,Travel_Rarely,3,Medical,21682,Female,Married,14,6,Y
38,Travel_Rarely,3,Marketing,21686,Female,Married,14,5,Y
51,Travel_Rarely,3,Medical,21687,Female,Married,14,6,Y
22,Travel_Rarely,3,Marketing,21952,Female,Married,14,5,Y
32,Travel_Rarely,3,Medical,22454,Female,Married,14,6,Y
33,Travel_Rarely,3,Marketing,22455,Female,Married,14,5,Y
37,Travel_Rarely,3,Medical,22457,Female,Married,14,6,Y
32,Travel_Rarely,2,Medical,22458,Male,Married,12,9,Y
47,Travel_Rarely,2,Technical Degree,22462,Male,Single,20,1,Y
24,Travel_Rarely,2,Marketing,22463,Male,Single,20,3,Y
57,Travel_Rarely,2,Technical Degree,22465,Male,Single,20,1,Y
31,Travel_Rarely,2,Marketing,22466,Male,Single,20,3,Y
58,Travel_Rarely,2,Technical Degree,22711,Male,Single,20,1,Y
43,Travel_Rarely,2,Marketing,22713,Male,Single,20,3,Y
52,Travel_Rarely,2,Technical Degree,22717,Male,Single,20,1,Y
30,Travel_Rarely,2,Marketing,22718,Male,Single,20,3,Y
33,Travel_Rarely,3,Life Sciences,22719,Male,Married,12,3,Y
51,Travel_Rarely,3,Life Sciences,22721,Male,Married,12,2,Y
31,Travel_Rarely,3,Life Sciences,22725,Male,Married,12,3,Y
28,Travel_Rarely,3,Life Sciences,22726,Male,Married,12,2,Y
33,Travel_Rarely,3,Life Sciences,23106,Male,Married,12,3,Y
28,Travel_Rarely,3,Life Sciences,23109,Male,Married,12,2,Y
21,Travel_Rarely,3,Life Sciences,23110,Male,Married,12,3,Y
39,Travel_Rarely,3,Life Sciences,23111,Male,Married,12,2,Y
50,Travel_Rarely,4,Life Sciences,23114,Female,Married,21,0,Y
57,Travel_Rarely,4,Technical Degree,23117,Female,Married,21,1,Y
57,Travel_Rarely,4,Life Sciences,23118,Female,Married,21,0,Y
59,Travel_Rarely,4,Technical Degree,23119,Female,Married,21,1,Y
52,Travel_Rarely,4,Life Sciences,23154,Female,Married,21,0,Y
57,Travel_Rarely,4,Technical Degree,23156,Female,Married,21,1,Y
40,Travel_Rarely,4,Life Sciences,23158,Female,Married,21,0,Y
39,Travel_Rarely,4,Technical Degree,23159,Female,Married,21,1,Y
54,Travel_Rarely,3,Life Sciences,23162,Male,Divorced,14,2,Y
56,Travel_Rarely,3,Life Sciences,23164,Male,Divorced,14,4,Y
53,Travel_Rarely,3,Life Sciences,23166,Male,Divorced,14,2,Y
43,Travel_Rarely,3,Life Sciences,23167,Male,Divorced,14,4,Y
33,Travel_Rarely,3,Life Sciences,4,Male,Divorced,14,2,Y
27,Travel_Rarely,3,Life Sciences,5,Male,Divorced,14,4,Y
53,Travel_Rarely,3,Life Sciences,6,Male,Divorced,14,2,Y
22,Travel_Rarely,3,Life Sciences,12,Male,Divorced,14,4,Y
25,Travel_Rarely,4,Human Resources,14,Female,Single,8,8,Y
22,Travel_Rarely,4,Marketing,15,Female,Single,8,5,Y
26,Travel_Rarely,4,Human Resources,16,Female,Single,8,8,Y
27,Travel_Rarely,4,Marketing,37,Female,Single,8,5,Y
27,Travel_Rarely,4,Human Resources,39,Female,Single,8,8,Y
23,Travel_Rarely,4,Marketing,41,Female,Single,8,5,Y
29,Travel_Rarely,4,Human Resources,42,Female,Married,8,0,Y
28,Travel_Rarely,4,Marketing,44,Female,Single,8,5,Y
31,,2,Other,45,Male,Single,7,6,Y
21,Travel_Rarely,2,Life Sciences,46,Male,Single,7,1,Y
34,Travel_Rarely,2,Other,48,Male,Single,7,6,Y
45,Travel_Rarely,2,Life Sciences,50,Male,Single,7,1,Y
41,Travel_Rarely,2,Other,51,Male,Single,7,6,Y
23,Travel_Rarely,2,Other,127,Male,Divorced,25,2,Y
24,Travel_Rarely,2,Other,1707,Female,Married,7,0,Y
32,Travel_Rarely,2,Life Sciences,1709,Male,Single,7,1,Y
42,Travel_Rarely,2,Other,1713,Male,Single,7,6,Y
37,Travel_Rarely,2,Life Sciences,1714,Male,Single,7,1,Y
30,Travel_Rarely,4,Human Resources,1716,Female,Single,8,8,Y
26,Travel_Rarely,4,Marketing,1720,Female,Single,8,5,Y
31,Travel_Rarely,4,Human Resources,1721,Female,Single,8,8,Y
41,Travel_Rarely,4,Marketing,4085,Female,Single,8,5,Y
20,Travel_Rarely,4,Human Resources,4088,Female,Married,7,4,Y
43,Travel_Rarely,4,Human Resources,4091,Male,Divorced,7,4,Y
33,Travel_Rarely,4,Marketing,4092,Male,Divorced,7,0,Y
24,Travel_Rarely,4,Human Resources,4093,Male,Divorced,7,4,Y
30,Travel_Rarely,4,Marketing,4096,Male,Divorced,7,0,Y
20,Travel_Rarely,4,Marketing,4099,Male,Divorced,7,0,Y
30,Travel_Rarely,4,Human Resources,4100,Male,Divorced,7,4,Y
47,Travel_Rarely,4,Marketing,5026,Male,Divorced,7,0,Y
56,Travel_Frequently,3,Medical,5027,Male,Divorced,17,6,Y
34,Travel_Frequently,3,Medical,5031,Male,Divorced,17,1,Y
50,Travel_Frequently,3,Medical,5032,Male,Divorced,17,6,Y
40,Travel_Frequently,3,Medical,5034,Male,Divorced,17,1,Y
33,Travel_Frequently,3,Medical,5035,Male,Divorced,17,6,Y
34,Travel_Frequently,3,Medical,5039,Male,Divorced,9,1,Y
52,Travel_Frequently,3,Medical,5040,Male,Divorced,17,6,Y
57,Travel_Frequently,3,Medical,11163,Male,Divorced,17,1,Y
25,Travel_Rarely,4,Life Sciences,11165,Male,Married,6,0,Y
58,Travel_Rarely,4,Life Sciences,11167,Male,Married,6,2,Y
36,Travel_Rarely,4,Life Sciences,11168,Male,Married,6,0,Y
43,Travel_Rarely,4,Life Sciences,11171,Male,Married,6,2,Y
39,Travel_Rarely,4,Life Sciences,11173,Male,Married,6,0,Y
34,Travel_Rarely,4,Life Sciences,11175,Male,Married,6,2,Y
22,Travel_Rarely,4,Life Sciences,11176,Male,Married,6,0,Y
26,Travel_Rarely,4,Life Sciences,11922,Male,Married,6,2,Y
28,Travel_Rarely,4,Life Sciences,11924,Male,Married,17,5,Y
31,Travel_Rarely,4,Life Sciences,11928,Male,Married,17,4,Y
23,Travel_Rarely,4,Life Sciences,11929,Male,Married,17,5,Y
45,Travel_Rarely,4,Life Sciences,11930,Male,Married,17,4,Y
30,Travel_Rarely,4,Life Sciences,11932,Male,Married,17,5,Y
46,Travel_Rarely,4,Life Sciences,11936,Male,Married,17,4,Y
45,Travel_Rarely,4,Life Sciences,11937,Male,Married,17,5,Y
30,Travel_Rarely,4,Life Sciences,14056,Male,Married,17,4,Y
19,Travel_Rarely,2,Medical,14058,Female,Married,15,5,Y
20,Travel_Rarely,2,Medical,14059,Female,Married,15,0,Y
37,Travel_Rarely,2,Medical,14060,Female,Married,15,5,Y
26,Travel_Rarely,2,Medical,14064,Female,Married,15,0,Y
23,Travel_Rarely,2,Medical,14066,Female,Married,15,5,Y
28,Travel_Rarely,2,Medical,14067,Female,Married,15,0,Y
26,Travel_Rarely,2,Medical,14068,Female,Married,15,5,Y
21,Travel_Rarely,2,Medical,16454,Female,Married,15,0,Y
46,Travel_Frequently,3,Medical,16456,Male,Divorced,12,2,Y
34,Travel_Frequently,3,Medical,16457,Male,Divorced,12,1,Y
36,Travel_Frequently,3,Medical,16458,Male,Divorced,12,2,Y
49,Travel_Frequently,3,Medical,16462,Male,Divorced,12,1,Y
56,Travel_Frequently,3,Medical,16464,Male,Divorced,12,2,Y
57,Travel_Frequently,3,Medical,16465,Male,Divorced,12,1,Y
54,Travel_Frequently,3,Medical,16466,Male,Divorced,12,2,Y
35,Travel_Frequently,3,Medical,19207,Male,Divorced,12,1,Y
58,Travel_Rarely,2,Medical,19209,Male,Married,7,2,Y
38,Travel_Rarely,2,Medical,19212,Male,Married,7,3,Y
60,Travel_Rarely,2,Medical,19213,Male,Married,7,2,Y
24,Travel_Rarely,2,Medical,19215,Male,Married,7,3,Y
39,Travel_Rarely,2,Medical,19217,Male,Married,7,2,Y
52,Travel_Rarely,2,Medical,19220,Male,Married,7,3,Y
47,Travel_Rarely,2,Medical,19221,Male,Married,7,2,Y
46,Travel_Rarely,2,Medical,20080,Male,Married,7,3,Y
25,Travel_Rarely,4,Medical,20082,Male,Single,5,1,Y
44,Travel_Rarely,4,Medical,20083,Male,Single,5,1,Y
33,Travel_Rarely,4,Medical,20084,Male,Single,5,1,Y
27,Travel_Rarely,4,Medical,20088,Male,Single,5,1,Y
34,Travel_Rarely,4,Medical,20090,Male,Single,5,1,Y
28,Travel_Rarely,4,Medical,20091,Male,Single,5,1,Y
25,Travel_Rarely,4,Medical,20092,Male,Single,5,1,Y
31,Travel_Rarely,4,Medical,20635,Male,Single,5,1,Y
23,Travel_Rarely,2,Other,20638,Female,Married,9,4,Y
35,Travel_Rarely,2,Life Sciences,20641,Female,Married,9,1,Y
33,Travel_Rarely,2,Other,20642,Female,Married,9,4,Y
40,Travel_Rarely,2,Life Sciences,20643,Female,Married,9,1,Y
21,Travel_Rarely,2,Other,20646,Female,Married,9,4,Y
30,Travel_Rarely,2,Life Sciences,20649,Female,Married,9,1,Y
39,Travel_Rarely,2,Other,20650,Female,Married,9,4,Y
30,Travel_Rarely,2,Life Sciences,226,Female,Married,9,1,Y
37,Travel_Rarely,4,Medical,227,Male,Single,10,1,Y
38,Travel_Rarely,4,Medical,275,Male,Single,10,1,Y
48,Travel_Rarely,4,Medical,887,Male,Single,10,1,Y
57,Travel_Rarely,4,Medical,889,Male,Single,10,1,Y
51,Travel_Rarely,4,Medical,893,Male,Single,10,1,Y
35,Travel_Rarely,4,Medical,894,Male,Married,10,1,Y
33,Travel_Rarely,4,Medical,895,Male,Single,10,0,Y
46,Travel_Rarely,4,Medical,897,Male,Single,10,1,Y
26,Non-Travel,2,Life Sciences,901,Male,Married,17,5,Y
38,Travel_Frequently,3,Medical,902,Male,Married,4,1,Y
50,Travel_Rarely,3,Marketing,920,Male,Divorced,17,4,Y
54,Travel_Rarely,2,Life Sciences,922,Male,Married,8,4,Y
39,Travel_Rarely,2,Medical,925,Male,Married,8,3,Y
34,Travel_Rarely,2,Life Sciences,926,Male,Married,8,4,Y
53,Travel_Rarely,2,Medical,928,Male,Married,8,3,Y
26,Travel_Rarely,2,Life Sciences,930,Male,Married,8,4,Y
47,Travel_Rarely,2,Medical,933,Male,Married,8,3,Y
32,Travel_Rarely,2,Life Sciences,934,Male,Married,8,4,Y
56,Travel_Rarely,2,Medical,1016,Male,Married,8,3,Y
23,Travel_Rarely,2,Life Sciences,1018,Male,Married,1,1,Y
32,Travel_Rarely,2,Medical,1021,Male,Married,1,1,Y
23,Travel_Rarely,2,Life Sciences,1022,Male,Married,1,1,Y
49,Travel_Rarely,2,Medical,1024,Male,Married,1,1,Y
48,Travel_Rarely,2,Life Sciences,1026,Male,Married,1,1,Y
40,Travel_Rarely,2,Medical,1029,Male,Married,1,1,Y
38,Travel_Rarely,2,Life Sciences,1030,Male,Married,1,0,Y
24,Travel_Rarely,2,Medical,1081,Male,Married,1,1,Y
53,Travel_Rarely,4,Life Sciences,1083,Female,Single,15,1,Y
53,Travel_Rarely,4,Life Sciences,1085,Female,Single,15,1,Y
45,Travel_Rarely,4,Life Sciences,1086,Female,Single,15,1,Y
36,Travel_Rarely,4,Life Sciences,1089,Female,Single,15,1,Y
42,Travel_Rarely,4,Life Sciences,1091,Female,Single,15,1,Y
52,Travel_Rarely,4,Life Sciences,1093,Female,Single,15,1,Y
60,Travel_Rarely,4,Life Sciences,1094,Female,Married,15,0,Y
31,Travel_Rarely,4,Life Sciences,1302,Female,Single,15,1,Y
53,Travel_Rarely,4,Life Sciences,1304,Male,Divorced,7,1,Y
41,Travel_Rarely,4,Human Resources,1307,Male,Divorced,7,1,Y
49,Travel_Rarely,4,Life Sciences,1308,Male,Divorced,7,1,Y
42,Travel_Rarely,4,Human Resources,1309,Male,Divorced,7,1,Y
43,Travel_Rarely,4,Life Sciences,1311,Male,Divorced,7,1,Y
35,Travel_Rarely,4,Human Resources,1314,Male,Divorced,7,1,Y
