EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,EmployeeNumber
4,3,1,3,2,9920
4,3,1,3,2,10080
3,3,2,3,4,10082
3,3,2,3,4,10084
3,,2,3,4,10085
3,3,2,3,4,10088
3,3,2,3,4,10090
3,3,2,3,4,10092
3,3,2,3,4,10093
3,3,2,3,4,10399
4,2,3,3,4,10402
4,2,3,3,4,10403
4,2,3,3,4,10404
4,2,3,3,4,10406
4,2,3,3,4,10409
4,2,3,3,4,10410
4,2,3,3,4,10411
4,3,3,3,4,10461
3,3,4,3,2,10464
3,3,4,3,2,10465
3,3,4,3,2,10466
3,3,4,3,2,10469
3,3,4,3,2,10472
3,3,4,3,2,10473
3,3,4,3,2,10474
3,3,4,3,2,10545
1,3,2,3,4,10546
1,3,2,3,4,10550
1,3,2,3,4,10551
1,3,2,3,4,10553
1,3,2,3,4,10554
1,3,2,3,4,10555
1,3,2,3,4,10559
1,3,3,3,4,10560
3,2,4,3,3,11068
3,2,4,3,3,11069
3,2,4,3,3,11073
3,2,4,3,3,11074
3,2,4,3,3,11076
3,2,4,3,2,11077
3,2,4,3,3,11081
3,2,4,3,3,11082
3,2,4,3,3,11367
3,3,1,3,2,11369
3,3,1,3,2,11372
3,3,1,3,2,11373
3,3,1,3,2,11375
3,3,1,3,2,11377
3,3,1,3,2,11380
3,3,1,3,2,11381
3,3,1,3,2,12300
3,3,4,3,4,12302
3,3,4,3,4,12306
3,3,4,3,4,12307
3,3,4,3,4,12308
3,3,4,3,4,12310
3,3,4,3,4,12314
3,3,4,3,4,12315
3,3,3,3,4,12317
4,3,2,3,1,12318
4,3,2,3,1,12320
4,3,2,3,1,12321
4,3,2,3,1,12325
4,3,2,3,1,12326
4,3,2,3,1,12328
4,3,2,3,1,12329
4,3,2,3,1,12751
3,3,1,3,2,12753
3,3,1,3,2,12757
3,3,1,3,2,12758
3,3,1,3,2,12759
3,3,1,3,2,12761
3,3,1,3,2,12765
3,3,1,3,2,12766
3,3,1,3,2,13040
4,2,4,3,3,13042
4,2,4,3,3,13043
4,2,4,3,3,13044
4,2,4,3,3,13048
4,2,4,3,3,13050
4,2,4,3,3,13051
4,2,4,3,3,13052
4,2,4,3,3,13341
3,3,4,3,4,13344
3,3,4,3,4,13347
3,3,4,3,4,13348
3,3,4,3,4,13349
3,3,4,3,4,13352
3,3,4,3,4,13355
3,3,4,3,4,13356
3,3,4,3,4,13705
3,2,4,3,3,13707
3,2,4,3,3,13711
3,2,4,3,3,13712
3,2,4,3,3,13713
3,2,4,3,3,13715
3,2,4,3,3,13719
3,2,4,3,3,13720
3,2,4,3,3,14040
4,2,4,4,2,14041
4,2,4,3,2,14045
4,2,4,3,2,14046
4,2,4,3,2,14048
4,2,4,4,2,14049
4,2,4,3,2,14053
4,2,4,3,2,14054
4,2,4,3,2,14198
3,4,4,3,4,14200
3,4,4,3,4,14203
3,4,4,3,4,14204
3,4,4,3,4,14206
3,4,4,3,4,14208
3,4,4,3,4,14211
3,4,4,3,4,14212
3,3,4,3,4,14230
3,3,2,3,1,14231
3,3,2,3,1,14235
3,3,2,4,1,14236
3,3,2,4,1,14238
3,3,2,3,1,14239
3,3,2,3,1,14243
3,3,2,4,1,14244
3,3,2,4,1,14305
3,2,4,4,2,14307
3,2,4,3,2,14310
3,2,4,3,2,14312
3,2,4,3,2,14314
3,2,4,4,2,14317
3,2,4,3,2,14318
3,2,4,3,2,14511
3,2,4,3,2,14512
3,3,4,4,1,14516
3,3,4,3,1,14517
3,3,4,3,1,14519
3,3,4,4,1,14520
3,3,4,3,1,14524
3,3,4,3,1,14525
3,3,4,3,1,14606
3,4,3,3,4,14608
3,4,3,3,4,14611
3,4,3,3,4,14612
3,4,3,3,4,14614
3,4,3,3,4,14616
3,4,3,3,4,14619
3,4,3,3,4,14620
3,4,3,3,4,14690
3,3,4,3,2,14692
3,3,4,3,2,14695
3,3,4,4,2,14696
3,3,4,4,2,14698
3,3,4,3,2,14700
3,3,4,3,2,14703
3,3,4,4,2,14704
3,3,4,4,2,14833
3,3,1,4,4,14835
3,3,1,3,4,14836
3,3,1,3,4,14837
3,3,1,3,4,14841
3,3,1,4,4,14843
3,3,1,3,4,14844
3,3,1,3,4,14845
3,3,1,3,4,15088
3,2,4,3,4,15089
3,2,4,3,4,15093
3,2,4,3,4,15094
3,2,4,3,4,15096
3,2,4,3,4,15097
3,2,4,3,4,15101
3,2,4,3,4,15102
3,3,1,3,4,15838
3,3,3,4,1,15840
3,3,3,4,1,15842
3,3,3,3,1,15843
3,3,3,3,1,15846
3,3,3,4,1,15848
3,3,3,4,1,15850
3,3,3,3,1,15851
3,3,3,3,1,15983
3,3,3,3,4,15985
3,3,3,3,4,15988
3,3,3,3,4,15989
3,3,3,3,4,15991
3,3,3,3,4,15993
3,3,3,3,4,15996
3,3,3,3,4,15997
3,3,3,3,4,15999
3,2,4,3,4,16001
3,2,4,4,4,16002
3,2,4,3,4,16003
3,2,4,3,4,16007
3,2,4,3,4,16009
3,2,4,4,4,16010
3,2,4,3,4,16011
3,2,4,3,4,16030
3,3,1,4,3,16033
3,3,1,3,3,16036
3,3,1,3,3,16037
3,3,1,3,3,16038
3,3,1,4,3,16041
3,3,1,3,3,16044
3,3,1,3,3,16045
3,3,1,3,3,16357
1,3,3,4,1,16359
1,3,3,4,1,16363
1,3,3,3,1,16364
1,3,3,3,1,16365
1,3,3,4,1,16367
1,3,3,4,1,16371
1,3,3,3,1,16372
1,3,3,3,1,16920
3,4,3,3,1,16922
3,4,3,4,1,16925
3,4,3,3,1,16926
3,4,3,3,1,16928
3,4,3,3,1,16930
3,4,3,4,1,16933
3,3,3,3,1,16934
3,4,3,3,1,17432
4,3,2,3,1,17434
4,3,2,4,1,17436
4,3,2,3,1,17437
4,3,2,3,1,17440
4,3,2,3,1,17442
4,3,2,4,1,17444
4,3,2,3,1,17445
4,3,3,3,1,17701
1,3,4,3,1,17703
1,3,4,3,1,17706
1,3,4,3,1,17707
1,3,4,3,1,17709
1,3,4,3,1,17711
1,3,4,3,1,17714
1,3,1,3,1,17715
1,3,4,3,1,18112
4,2,1,3,4,18113
4,2,1,3,4,18115
4,2,1,3,4,18116
4,2,1,3,4,18119
4,2,1,3,4,18120
4,2,1,3,4,18122
4,2,1,3,4,18123
4,2,4,3,4,18458
4,4,2,3,3,18460
4,4,2,3,3,18461
4,4,2,3,3,18462
4,4,2,3,3,18466
4,4,2,3,3,18468
4,4,2,3,3,18469
4,4,2,3,3,18470
4,4,2,3,3,18504
4,2,3,3,4,18507
4,2,3,3,4,18510
4,2,3,3,4,18511
4,2,3,3,4,18512
4,2,3,3,4,18515
4,2,3,3,4,18518
4,2,3,3,4,18519
4,2,3,3,4,18598
3,3,3,4,1,18601
3,3,3,3,1,18604
3,3,3,3,1,18605
3,3,3,3,1,18606
3,3,3,4,1,18609
3,3,3,3,1,18612
3,3,3,3,1,18613
3,3,3,3,1,18840
2,3,2,3,1,18841
2,3,2,3,1,18845
2,3,2,3,1,18846
2,3,2,3,1,18848
2,3,2,3,1,18849
2,3,2,3,1,18853
2,3,4,3,1,18854
2,3,2,3,1,19362
4,3,3,4,1,19364
4,3,3,3,1,19368
4,3,3,3,1,19369
4,3,3,3,1,19370
4,3,3,4,1,19372
4,3,3,3,1,19376
4,3,3,3,1,19377
4,3,4,3,1,19459
3,1,4,3,3,19460
3,1,4,3,3,19464
3,1,4,3,3,19465
3,1,4,3,3,19467
3,1,4,3,3,19468
3,1,4,3,3,19472
3,3,4,3,3,19473
3,1,4,3,3,20220
4,4,3,3,4,20222
4,4,3,3,4,20225
4,4,3,3,4,20226
4,4,3,3,4,20228
4,4,3,3,4,20230
4,4,3,3,4,20233
4,4,3,3,4,20234
4,4,3,3,4,20395
4,3,2,4,4,20397
4,3,2,3,4,20399
4,3,2,3,4,20400
4,3,2,3,4,20403
4,3,2,4,4,20405
4,3,2,3,4,20407
4,3,2,3,4,20408
4,3,2,3,4,20459
2,2,2,3,1,20461
2,2,2,3,1,20465
2,2,2,3,1,20466
2,2,2,3,1,20467
2,2,2,3,1,20469
2,2,2,3,1,20473
2,3,3,3,1,20474
2,2,2,3,1,20508
3,3,2,3,3,20510
3,3,2,3,3,20513
3,3,2,3,3,20514
3,3,2,3,3,20516
3,3,2,3,3,20518
3,3,2,3,3,20521
3,3,3,3,3,20522
3,3,2,3,3,20796
4,3,4,3,3,20798
4,3,4,3,3,20799
4,3,4,3,3,20800
4,3,4,3,3,20804
4,3,4,3,3,20806
4,3,4,3,3,20807
4,3,4,3,3,20808
4,3,4,3,3,21195
4,3,2,3,4,21197
4,3,2,3,4,21200
4,3,2,4,4,21201
4,3,2,4,4,21203
4,3,2,3,4,21205
4,3,2,3,4,21208
4,3,2,4,4,21209
4,3,2,4,4,21480
4,2,2,3,3,21482
4,2,2,4,3,21486
4,2,2,3,3,21487
4,2,2,3,3,21488
4,2,2,3,3,21490
4,2,2,4,3,21494
4,2,2,3,3,21495
4,2,2,3,3,22102
4,3,1,3,3,22103
4,3,1,3,3,22107
4,3,1,4,3,22108
4,3,1,4,3,22110
4,3,1,3,3,22111
4,3,1,3,3,22115
4,2,4,4,3,22116
4,3,1,4,3,22823
4,3,1,3,4,22825
4,3,1,3,4,22826
4,3,1,3,4,22827
4,3,1,3,4,22831
4,3,1,3,4,22833
4,3,1,3,4,22834
4,3,1,3,4,22835
4,3,1,3,4,22904
4,3,4,3,3,22907
4,3,4,3,3,22910
4,3,4,3,3,22911
4,3,4,3,3,22912
4,3,4,3,3,22915
4,3,4,3,3,22918
4,3,4,3,3,22919
4,3,4,3,3,23515
3,4,4,3,1,6057
3,4,4,4,1,86
3,4,4,4,1,273
3,4,4,4,1,2494
3,4,4,3,1,2495
3,4,4,4,1,2497
3,3,2,4,1,2498
3,4,4,4,1,2502
3,3,4,3,1,2504
2,3,4,3,4,2505
1,3,2,3,1,4823
1,3,3,3,3,4826
1,3,2,3,1,4827
1,3,2,3,1,4828
1,3,2,3,1,4833
1,3,2,3,1,4834
1,3,2,3,1,4835
1,3,2,3,1,7345
1,3,2,3,1,7348
3,3,3,3,3,7349
3,3,3,4,3,7350
3,3,3,3,3,7353
1,3,3,3,3,7355
3,3,3,4,3,7356
3,3,3,3,3,7357
1,3,3,3,3,11036
2,3,2,4,4,11038
2,3,2,3,4,11039
2,3,2,3,4,11040
1,3,2,3,4,11044
2,3,2,4,4,11046
2,3,2,3,4,11047
2,3,2,3,4,11048
1,3,2,3,4,13277
3,3,3,3,3,13280
3,3,3,4,3,13281
1,3,3,4,3,13282
1,3,3,4,3,13285
3,3,3,3,3,13288
3,3,3,4,3,13289
1,3,3,4,3,13290
1,3,3,4,3,16888
3,3,3,4,4,16889
3,3,3,3,4,16891
3,3,3,3,4,16892
1,3,3,3,4,16896
3,3,3,4,4,16897
3,3,3,3,4,16899
3,3,3,3,4,16900
1,3,3,3,4,18372
4,3,1,3,4,18373
4,3,1,3,4,18375
1,3,1,3,4,18376
1,3,1,3,4,18379
4,3,1,3,4,18380
4,3,1,3,4,18382
1,3,1,3,4,18383
1,3,1,3,4,18425
4,4,1,3,4,18428
4,4,1,3,4,18429
1,4,1,3,4,18430
1,4,1,3,4,18433
4,4,1,3,4,18436
4,4,1,3,4,18437
1,4,1,3,4,18438
1,4,1,3,4,4898
2,3,4,3,3,4901
2,3,4,4,3,4902
2,3,4,3,3,4903
1,3,4,3,3,4906
2,3,4,3,3,4909
2,3,4,4,3,4910
2,3,4,3,3,4911
1,3,4,3,3,5247
4,2,3,3,1,5249
4,2,3,4,1,5250
4,2,3,3,1,5251
1,2,3,3,1,5255
4,2,3,3,1,5257
4,2,3,4,1,5258
4,2,3,3,1,5259
1,2,3,3,1,6942
2,1,4,3,4,6943
2,1,4,3,4,6945
1,1,4,3,4,6946
1,1,4,3,4,6948
2,1,4,3,4,6949
2,1,4,3,4,6951
1,1,4,3,4,6952
1,1,4,3,4,11653
2,3,3,3,3,11656
2,3,3,3,3,11657
1,3,3,3,3,11658
1,3,3,3,3,11663
2,3,3,3,3,11664
2,3,3,3,3,11665
1,3,3,3,3,14336
1,3,3,3,3,14337
2,3,4,3,4,14339
2,3,4,3,4,14340
2,3,4,3,4,14344
1,3,4,3,4,14345
2,3,4,3,4,14347
2,3,4,3,4,14348
1,3,4,3,4,15571
3,3,1,3,4,15573
3,3,1,3,4,15575
1,3,1,3,4,15576
1,3,1,3,4,15579
3,3,1,3,4,15581
3,3,1,3,4,15583
1,3,1,3,4,15584
1,3,1,3,4,19347
4,3,4,3,3,19348
4,3,4,3,3,19350
4,3,4,3,3,19351
1,3,4,3,3,19355
4,3,4,3,3,19356
4,3,4,3,3,19358
4,3,4,3,3,19359
1,3,4,3,3,20955
4,4,2,3,4,20957
4,4,2,3,4,20959
1,4,2,3,4,20960
1,4,2,3,4,20963
4,4,2,3,4,20965
4,4,2,3,4,20967
1,4,2,3,4,20968
1,4,2,3,4,95
2,3,3,4,3,97
2,3,3,3,3,100
1,3,3,3,3,101
1,3,3,3,3,108
2,3,3,4,3,112
2,3,3,3,3,115
1,3,3,3,3,116
1,3,3,3,3,507
1,3,4,3,3,509
1,3,4,3,3,513
1,3,4,3,3,514
1,3,4,3,3,515
1,3,4,3,3,516
1,3,4,3,3,517
1,3,4,3,3,519
1,3,4,3,3,523
2,3,1,3,3,524
2,3,1,3,3,1332
2,3,1,,3,1333
2,3,1,3,3,1337
2,3,1,3,3,1338
3,2,4,3,4,1339
2,3,3,3,4,1340
2,3,1,3,3,1344
2,3,1,3,3,1345
2,3,1,3,3,1874
1,3,4,3,4,1876
1,3,4,4,4,1878
1,3,4,4,4,1879
1,3,4,4,4,1882
1,3,4,3,4,1884
1,3,4,4,4,1886
1,3,4,4,4,1887
1,3,4,4,4,6115
1,1,3,3,4,6118
1,1,3,3,4,6121
1,1,3,4,4,6122
1,1,3,4,4,6125
1,1,3,3,4,6128
1,1,3,3,4,6129
1,1,3,4,4,6701
1,1,3,4,4,6703
1,4,4,3,2,6705
1,4,4,3,2,6706
1,4,4,3,2,6710
1,4,4,3,2,6712
1,4,4,3,2,6713
1,4,4,3,3,7073
1,4,4,3,2,7076
4,1,3,4,4,7079
4,1,3,3,4,7080
4,1,3,3,4,7081
4,1,3,3,4,7084
4,1,3,3,4,7087
4,1,3,3,2,7088
4,1,3,3,4,9012
2,3,1,3,3,9014
2,3,1,3,3,9015
2,3,1,3,3,9016
2,3,1,3,3,9020
2,3,1,3,3,9022
2,3,1,3,3,9023
2,3,1,3,4,9024
2,3,1,3,3,10844
2,2,1,3,1,10846
2,2,1,3,1,10849
2,2,1,3,1,10850
2,2,1,3,1,10852
2,2,1,3,1,10854
2,2,1,3,1,10857
2,2,1,3,1,10858
2,2,1,3,1,10924
3,2,3,3,2,10925
3,2,3,3,2,10927
3,2,3,3,2,10928
3,2,3,3,2,10932
3,2,3,3,2,10933
3,2,3,3,2,10935
3,2,3,3,2,10936
3,2,3,3,2,12800
3,3,4,4,3,12801
3,3,4,3,3,12805
3,3,4,3,3,12806
3,3,4,3,3,12808
3,3,4,4,3,12809
3,3,4,3,3,12813
3,3,4,3,3,12814
3,3,4,3,3,16633
3,2,2,3,2,16635
3,2,2,3,2,16637
3,2,2,4,2,16638
3,2,2,4,2,16641
3,2,2,3,2,16643
3,2,2,3,2,16645
3,2,2,4,2,16646
3,2,2,4,2,16935
1,3,3,3,4,16938
1,3,3,3,4,16939
1,3,3,3,4,16940
1,3,3,3,4,16943
1,3,3,3,4,16946
1,3,3,3,4,16947
1,3,3,3,4,16948
1,3,3,3,4,17943
1,2,2,4,3,17945
1,2,2,3,3,17948
1,2,2,4,3,17949
1,2,2,4,3,17952
1,2,2,4,3,17955
1,2,2,3,3,17956
1,2,2,4,3,20619
1,2,2,4,3,20621
4,3,1,3,4,20625
4,3,1,3,4,20626
4,3,1,3,4,20627
4,3,1,3,4,20629
4,3,1,3,4,20633
4,3,1,3,4,20634
4,3,1,3,4,21624
4,3,1,3,3,21627
4,3,1,3,3,21630
4,3,1,3,3,21631
4,3,1,3,3,21632
4,3,1,3,3,21635
4,3,1,3,3,21638
4,3,1,3,3,21639
4,3,1,3,3,22855
4,1,1,4,2,22856
4,1,1,3,2,22858
4,1,1,4,2,22859
4,1,1,4,2,22863
4,1,1,4,2,22864
4,1,1,3,2,22866
4,1,1,4,2,22867
4,1,1,4,2,23381
4,3,4,3,1,23382
4,3,4,3,1,23384
4,3,4,3,1,23385
4,3,4,3,1,23389
4,3,4,3,1,23390
4,3,4,3,1,23392
4,3,4,3,1,23393
4,3,4,3,1,153
4,2,4,3,1,203
4,2,4,3,1,217
4,2,4,3,1,218
4,2,4,3,1,220
4,2,4,3,1,221
4,2,4,3,1,230
4,2,4,3,1,233
4,2,4,3,1,235
4,3,3,3,4,236
3,3,3,3,3,287
1,4,2,3,3,290
1,4,2,3,3,293
1,4,2,3,3,294
1,4,2,3,3,295
1,4,2,3,3,296
1,4,2,3,3,299
1,4,2,3,3,305
1,4,2,3,3,308
2,3,4,3,3,309
2,3,4,3,3,471
2,3,4,3,3,473
2,3,4,3,3,477
2,3,4,3,3,478
1,3,3,3,1,479
1,2,4,3,3,480
2,3,4,3,3,481
2,3,4,3,3,483
2,3,4,3,3,487
1,3,2,3,3,488
1,3,2,3,3,792
1,3,2,3,3,794
1,3,2,3,3,797
1,3,2,3,3,798
4,3,4,3,2,800
3,2,4,4,3,802
1,3,2,3,3,805
1,3,2,3,3,806
1,3,2,3,3,871
1,3,1,3,4,874
1,3,1,3,4,877
1,3,1,3,4,878
1,3,1,3,4,879
1,3,1,3,4,882
1,3,1,3,4,885
1,3,1,3,4,886
1,3,1,3,4,1362
2,3,3,4,3,1364
2,3,3,3,3,1365
2,3,3,4,3,1366
2,3,3,4,3,1369
2,3,3,4,3,1371
2,3,3,3,3,1372
2,3,3,4,3,1373
2,3,3,4,3,1465
1,3,1,3,2,1467
1,3,1,3,2,1471
1,3,1,3,2,1472
1,3,1,3,2,1474
1,3,1,3,2,1478
1,3,1,3,2,1479
1,3,1,3,2,1752
1,3,1,3,2,1755
1,3,2,3,3,1758
1,3,2,3,3,1759
1,3,2,3,3,1762
1,3,2,3,3,1765
1,3,2,3,3,1766
1,3,2,3,3,1800
1,3,2,3,3,1802
1,3,3,3,3,1803
1,3,3,3,3,1804
1,3,3,3,3,1807
1,3,3,3,3,1809
1,3,3,3,3,1810
1,3,3,3,3,1811
1,3,3,3,3,1920
1,3,2,3,1,1923
1,3,2,3,1,1926
1,3,2,3,1,1927
1,3,2,3,1,1928
1,3,2,3,1,1931
1,3,2,3,1,1934
1,3,2,3,1,1935
1,3,2,3,1,1952
3,2,2,3,3,1954
3,2,2,3,3,1957
3,2,2,3,3,1960
3,2,2,3,3,1962
3,2,2,3,3,1964
3,2,2,3,3,1965
3,2,2,3,3,2145
3,2,2,3,3,2147
3,2,1,3,4,2150
3,2,1,3,4,2151
3,2,1,3,4,2153
3,2,1,3,4,2155
3,2,1,3,4,2158
3,2,1,3,4,2159
3,2,1,3,4,2628
1,3,4,4,3,2630
1,3,4,3,3,2634
1,3,4,3,3,2635
1,3,4,3,3,2636
1,3,4,4,3,2637
1,3,4,3,3,2641
1,3,4,3,3,2642
1,3,4,3,3,2976
3,3,3,3,4,2979
3,3,3,3,4,2980
3,3,3,3,4,2982
3,3,3,3,4,2985
3,3,3,3,4,2986
3,3,3,3,4,2987
3,3,3,3,4,3085
3,3,3,3,4,3088
4,3,2,3,4,3089
4,3,2,3,4,3090
4,3,2,3,4,3093
4,3,2,3,4,3096
4,3,2,3,4,3097
4,3,2,3,4,3098
4,3,2,3,4,3315
4,2,3,3,3,3318
4,2,3,3,3,3319
4,2,3,3,3,3320
4,2,3,3,3,3323
4,2,3,3,3,3326
4,2,3,3,3,3327
4,2,3,3,3,3328
4,2,3,3,3,3332
4,3,3,3,4,3333
4,3,3,3,4,3335
4,3,3,3,4,3336
4,3,3,3,4,3340
4,3,3,3,4,3341
4,3,3,3,4,3343
4,3,3,3,4,3344
4,3,3,3,4,3510
1,3,4,3,3,3512
1,3,4,3,3,3515
1,3,4,3,3,3516
1,3,4,3,3,3518
1,3,4,3,3,3520
1,3,4,3,3,3523
1,3,4,3,3,3524
1,3,4,3,3,3606
1,3,1,3,3,3607
1,3,1,3,3,3609
1,3,1,3,3,3610
1,3,1,3,3,3614
1,3,1,3,3,3615
1,3,1,3,3,3617
1,3,1,3,3,3618
1,3,1,3,3,3718
1,3,2,3,4,3720
1,,2,3,4,3723
1,3,2,3,4,3724
1,3,2,3,4,3726
1,3,2,3,4,3728
1,3,2,3,4,3731
1,3,2,3,4,3732
1,3,2,3,4,4037
1,3,4,3,4,4039
1,3,4,4,4,4043
1,3,4,3,4,4044
1,3,4,3,4,4045
1,3,4,3,4,4047
1,3,4,4,4,4051
1,3,4,3,4,4052
1,3,4,3,4,4118
4,2,1,3,2,4119
4,2,1,3,2,4123
4,2,1,3,2,4124
4,2,1,3,2,4126
4,2,1,3,2,4127
4,2,1,3,2,4131
4,2,1,3,4,4132
4,2,1,3,2,4182
1,3,4,3,1,4183
1,3,4,3,1,4185
1,3,4,3,1,4186
1,3,4,3,1,4190
1,3,4,3,1,4191
1,3,4,3,1,4193
1,3,4,3,1,4194
1,3,4,3,1,4261
1,2,1,3,3,4263
1,2,1,3,3,4264
1,2,1,3,3,4265
1,2,1,3,3,4269
1,2,1,3,3,4271
1,2,1,3,3,4272
1,2,1,3,3,4273
1,2,1,3,3,4491
1,2,4,3,4,4493
1,2,4,3,4,4494
1,2,4,3,4,4495
1,2,4,3,4,4499
1,2,4,3,4,4501
1,2,4,3,4,4502
1,2,4,3,4,4503
1,2,4,3,4,4930
1,3,4,4,1,4932
1,3,4,3,1,4935
1,3,4,3,1,4936
1,3,4,3,1,4938
1,3,4,4,1,4940
1,3,4,3,1,4943
1,3,4,3,1,4944
1,3,4,3,1,5499
2,4,4,3,2,5501
2,4,4,3,2,5504
2,4,4,3,2,5505
2,4,4,3,2,5507
2,4,4,3,2,5509
2,4,4,3,2,5512
2,4,4,3,2,5513
2,4,4,3,2,5655
2,3,2,3,1,5657
2,3,2,3,1,5660
2,3,2,3,1,5661
2,3,2,3,1,5663
2,3,2,3,1,5665
2,3,2,3,1,5668
2,3,2,3,1,5669
2,3,2,3,1,5703
2,3,3,3,1,5704
2,3,3,3,1,5706
2,3,3,3,1,5707
2,3,3,3,1,5711
2,3,3,3,1,5712
2,3,3,3,1,5714
2,3,3,3,1,5715
2,3,3,3,1,5861
2,3,3,3,2,5862
2,3,3,3,2,5866
2,3,3,4,2,5867
2,3,3,4,2,5869
2,3,3,3,2,5870
2,3,3,3,2,5874
2,3,3,4,2,5875
2,3,3,4,2,5940
2,3,4,3,3,5941
2,3,4,3,3,5943
2,3,4,4,3,5944
2,3,4,4,3,5948
2,3,4,3,3,5949
2,3,4,3,3,5951
2,3,4,4,3,5952
2,3,4,4,3,6356
2,2,4,3,4,6359
2,2,4,3,4,6360
2,2,4,3,4,6363
2,2,4,3,4,6366
2,2,4,3,4,6367
2,2,4,3,4,6368
2,2,4,3,4,6579
2,2,4,3,4,6581
3,3,3,3,1,6582
3,3,3,3,1,6583
3,3,3,3,1,6587
3,3,3,3,1,6589
3,3,3,3,1,6590
3,3,3,3,3,6591
3,3,3,3,1,6837
2,3,4,3,4,6838
2,3,4,3,4,6840
2,3,4,4,4,6841
2,3,4,4,4,6844
2,3,4,3,4,6845
2,3,4,3,4,6847
2,3,4,4,4,6848
2,3,4,4,4,6954
2,2,4,3,3,6956
2,2,4,3,3,6960
2,2,4,3,3,6961
2,2,4,3,3,6963
2,2,4,3,3,6967
2,2,4,3,3,6968
2,2,4,3,3,7285
2,2,4,3,3,7286
4,2,3,3,3,7290
4,2,3,3,3,7291
4,2,3,3,3,7293
4,2,3,3,3,7294
4,2,3,3,3,7298
4,2,3,4,2,7299
4,2,3,3,3,7420
2,3,3,3,2,7423
2,3,3,3,2,7424
2,3,3,3,2,7425
2,3,3,3,2,7428
2,3,3,3,2,7430
2,3,3,3,2,7431
2,3,3,3,2,7432
2,3,3,3,2,7714
4,4,4,4,4,7716
4,4,4,3,4,7718
4,4,4,3,4,7719
4,4,4,3,4,7723
4,4,4,4,4,7725
4,4,4,3,4,7726
4,4,4,3,1,7881
4,4,4,3,4,7883
2,2,4,3,4,7884
2,2,4,3,4,7885
2,2,4,3,4,7889
2,2,4,3,4,7891
2,2,4,3,4,7892
2,2,4,3,2,7893
2,2,4,3,4,7911
2,2,1,3,1,7913
2,2,1,3,1,7915
2,2,1,3,1,7916
2,2,1,3,1,7919
2,2,1,3,1,7921
2,2,1,3,1,7923
2,2,1,3,1,7924
2,2,1,3,1,8055
3,3,3,3,4,8057
3,3,3,3,4,8059
3,3,3,3,4,8060
3,3,3,3,4,8063
3,3,3,3,4,8065
3,3,3,3,4,8067
3,3,3,3,4,8068
3,3,3,3,4,8072
2,3,4,3,4,8073
2,3,4,4,4,8075
2,,4,3,4,8076
2,3,4,3,4,8080
2,3,4,3,4,8081
2,3,4,4,4,8083
2,3,4,4,2,8084
2,3,4,3,4,8263
2,3,1,3,4,8264
2,3,1,3,4,8268
2,3,1,3,4,8269
2,3,1,3,4,8271
2,3,1,3,4,8272
2,3,1,3,4,8276
2,3,1,3,4,8277
2,3,1,3,4,8389
2,4,1,3,1,8392
2,4,1,4,1,8393
2,4,1,3,1,8394
2,4,1,3,1,8397
2,4,1,3,1,8400
2,4,1,4,1,8401
2,4,1,3,1,8402
2,4,1,3,1,8513
4,2,2,3,2,8515
4,2,2,3,2,8518
4,2,2,,2,8519
4,2,2,3,2,8523
4,2,2,3,2,8525
4,2,2,3,2,8528
4,2,2,3,2,8529
4,2,2,3,2,8823
2,3,4,3,4,8825
2,3,4,3,4,8829
2,3,4,3,4,8830
2,3,4,3,4,8831
2,3,4,3,4,8833
2,3,4,3,4,8837
2,3,4,3,4,8838
2,3,4,3,4,8871
2,3,3,3,4,8873
2,3,3,3,4,8874
2,3,3,3,4,8875
2,3,3,3,4,8879
2,3,3,3,4,8881
2,3,3,3,4,8882
2,3,3,3,4,8883
2,3,3,3,4,8903
2,3,4,4,3,8904
2,3,4,3,3,8908
2,3,4,3,3,8909
2,3,4,3,3,8911
2,3,4,4,3,8912
2,3,4,3,3,8916
2,3,4,3,3,8917
2,3,4,3,3,8995
2,2,1,3,1,8998
2,2,1,3,1,8999
2,2,1,3,1,9000
2,2,1,3,1,9003
2,2,1,3,1,9006
2,2,1,3,1,9007
2,2,1,3,1,9008
2,2,1,3,1,9105
2,3,1,3,3,9107
2,3,1,3,3,9109
2,3,1,3,,9110
2,3,1,3,3,9113
2,3,1,3,3,9115
2,3,1,3,3,9117
2,3,1,3,3,9118
2,3,1,3,3,9222
4,3,4,3,3,9224
4,3,4,3,3,9228
4,3,4,4,3,9229
4,3,4,4,3,9230
4,3,4,3,3,9232
4,3,4,3,3,9236
4,3,4,4,3,9237
4,3,4,4,3,9300
2,4,4,4,3,6325
2,4,4,3,3,9304
2,4,4,3,3,9305
2,4,4,3,3,9308
2,4,4,4,3,9310
2,4,4,3,3,9312
2,4,4,3,3,9313
2,4,4,3,3,9364
3,2,1,3,3,9365
3,2,1,3,3,9366
3,2,1,3,3,9367
3,2,1,3,3,9368
3,2,1,3,3,9369
3,2,1,3,3,9370
3,2,1,3,3,9371
3,2,1,3,3,9372
3,3,1,3,2,9373
3,3,1,3,2,9374
3,3,1,3,2,9375
3,3,1,3,2,9376
3,3,1,3,2,9377
3,3,1,3,2,9379
3,3,1,3,2,9732
3,3,1,3,2,9734
3,3,1,3,2,9736
3,3,1,3,2,9737
3,3,1,3,2,9740
3,3,1,3,2,9742
